Marker	Graph	Xaxis	sort
Bo6rg057610.1	C06	15608939	38878
Bo6rg057620.1	C06	15621943	38879
Bo6rg057630.1	C06	15632856	38880
Bo6rg057640.1	C06	15640892	38881
Bo6rg057650.1	C06	15644282	38882
BnaC06g12150D	C06	15647625	38883
Bo6rg057660.1	C06	15651519	38884
Bo6rg057670.1	C06	15683279	38885
BnaC06g12170D	C06	15684481	38886
BnaC06g12180D	C06	15691815	38887
BnaC06g12200D	C06	15696176	38888
Bo6rg057680.1	C06	15696176	38889
Bo6rg057690.1	C06	15713072	38890
Bo6rg058690.1	C06	15738704	38891
Bo6rg058700.1	C06	15748413	38892
Bo6rg058710.1	C06	15769870	38893
BnaC06g12230D	C06	15775399	38894
Bo6rg058720.1	C06	15784159	38895
Bo6rg058730.1	C06	15792998	38896
Bo6rg058740.1	C06	15801613	38897
BnaC06g12270D	C06	15802437	38898
Bo6rg058750.1	C06	15802437	38899
Bo6rg058760.1	C06	15821978	38900
Bo6rg058770.1	C06	15839534	38901
Bo6rg058780.1	C06	15841809	38902
Bo6rg058790.1	C06	15854868	38903
Bo6rg058800.1	C06	15856501	38904
Bo6rg058810.1	C06	15864104	38905
Bo6rg058820.1	C06	15887042	38906
Bo6rg058830.1	C06	15915853	38907
Bo6rg058840.1	C06	15922898	38908
Bo6rg058850.1	C06	15960972	38909
Bo6rg058860.1	C06	15962030	38910
Bo6rg058870.1	C06	15981842	38911
Bo6rg058880.1	C06	15985291	38912
Bo6rg058890.1	C06	15988154	38913
Bo6rg059890.1	C06	16005718	38914
Bo6rg059900.1	C06	16006775	38915
Bo6rg059910.1	C06	16013965	38916
Bo6rg059920.1	C06	16015896	38917
Bo6rg059930.1	C06	16026956	38918
Bo6rg059940.1	C06	16035077	38919
Bo6rg059950.1	C06	16052268	38920
Bo6rg060950.1	C06	16092811	38921
Bo6rg060960.1	C06	16106953	38922
Bo6rg060970.1	C06	16135374	38923
Bo6rg060980.1	C06	16137887	38924
Bo6rg060990.1	C06	16158630	38925
BnaC06g12350D	C06	16166458	38926
Bo6rg061000.1	C06	16174881	38927
Bo6rg061010.1	C06	16177421	38928
Bo6rg061020.1	C06	16193911	38929
Bo6rg061030.1	C06	16204759	38930
Bo6rg061040.1	C06	16216398	38931
Bo6rg061050.1	C06	16222723	38932
Bo6rg061060.1	C06	16233499	38933
Bo6rg061070.1	C06	16242638	38934
BnaC06g12460D	C06	16250473	38935
BnaC06g12470D	C06	16250473	38936
BnaC06g12480D	C06	16250473	38937
BnaC06g12490D	C06	16250473	38938
BnaC06g12500D	C06	16250473	38939
Bo6rg061080.1	C06	16250473	38940
Bo6rg062080.1	C06	16253632	38941
Bo6rg062090.1	C06	16287273	38942
Bo6rg062100.1	C06	16289703	38943
Bo6rg062110.1	C06	16302689	38944
Bo6rg062120.1	C06	16305111	38945
Bo6rg062130.1	C06	16324696	38946
Bo6rg062140.1	C06	16327641	38947
Bo6rg062150.1	C06	16335121	38948
Bo6rg062160.1	C06	16382632	38949
Bo6rg062170.1	C06	16396248	38950
Bo6rg062180.1	C06	16412636	38951
Bo6rg062190.1	C06	16413403	38952
BnaC06g12590D	C06	16414717	38953
BnaC06g12600D	C06	16414717	38954
BnaC06g12610D	C06	16414717	38955
BnaC06g12620D	C06	16414717	38956
BnaC06g12630D	C06	16414717	38957
BnaC06g12640D	C06	16414717	38958
BnaC06g12660D	C06	16414717	38959
BnaC06g12670D	C06	16414717	38960
Bo6rg062200.1	C06	16421432	38961
Bo6rg063200.1	C06	16469325	38962
Bo6rg063210.1	C06	16475840	38963
Bo6rg064210.1	C06	16479832	38964
Bo6rg064220.1	C06	16481540	38965
Bo6rg064230.1	C06	16496427	38966
Bo6rg064240.1	C06	16497853	38967
Bo6rg064250.1	C06	16508394	38968
Bo6rg064260.1	C06	16521027	38969
Bo6rg064270.1	C06	16562895	38970
Bo6rg064280.1	C06	16634492	38971
Bo6rg064290.1	C06	16649757	38972
Bo6rg064300.1	C06	16656000	38973
Bo6rg064310.1	C06	16673108	38974
Bo6rg064320.1	C06	16683267	38975
Bo6rg064330.1	C06	16693061	38976
Bo6rg064340.1	C06	16695791	38977
BnaC06g12780D	C06	16708459	38978
Bo6rg064350.1	C06	16711700	38979
Bo6rg064360.1	C06	16735741	38980
Bo6rg064370.1	C06	16754792	38981
Bo6rg064380.1	C06	16758903	38982
Bo6rg064390.1	C06	16772546	38983
Bo6rg064400.1	C06	16774625	38984
Bo6rg064410.1	C06	16777480	38985
Bo6rg064420.1	C06	16779432	38986
Bo6rg064430.1	C06	16782814	38987
Bo6rg064440.1	C06	16791623	38988
Bo6rg064450.1	C06	16801079	38989
Bo6rg064460.1	C06	16819277	38990
Bo6rg064470.1	C06	16821370	38991
Bo6rg064480.1	C06	16828439	38992
Bo6rg064490.1	C06	16862942	38993
Bo6rg064500.1	C06	16893219	38994
Bo6rg064510.1	C06	16896627	38995
Bo6rg064520.1	C06	16908525	38996
Bo6rg064530.1	C06	16931901	38997
Bo6rg064540.1	C06	16950499	38998
Bo6rg064550.1	C06	16953664	38999
Bo6rg064560.1	C06	16964838	39000
Bo6rg064570.1	C06	16976285	39001
Bo6rg064580.1	C06	16981306	39002
Bo6rg064590.1	C06	17001657	39003
Bo6rg064600.1	C06	17003687	39004
Bo6rg064610.1	C06	17015367	39005
BnaC06g13040D	C06	17036468	39006
Bo6rg064620.1	C06	17036655	39007
Bo6rg064630.1	C06	17038448	39008
BnaC06g13050D	C06	17078096	39009
BnaC06g13060D	C06	17078096	39010
BnaC06g13070D	C06	17078096	39011
Bo6rg064640.1	C06	17079448	39012
Bo6rg064650.1	C06	17082500	39013
Bo6rg064660.1	C06	17087390	39014
BnaC06g13100D	C06	17089264	39015
BnaC06g13110D	C06	17089264	39016
BnaC06g13120D	C06	17089264	39017
Bo6rg064670.1	C06	17090322	39018
Bo6rg064680.1	C06	17099829	39019
Bo6rg064690.1	C06	17103979	39020
Bo6rg064700.1	C06	17106182	39021
Bo6rg064710.1	C06	17125989	39022
Bo6rg064720.1	C06	17127337	39023
Bo6rg064730.1	C06	17164665	39024
Bo6rg064740.1	C06	17172132	39025
BnaC06g13210D	C06	17183217	39026
Bo6rg064750.1	C06	17197424	39027
Bo6rg064760.1	C06	17202411	39028
Bo6rg064770.1	C06	17204107	39029
Bo6rg064780.1	C06	17210437	39030
BnaC06g13260D	C06	17213967	39031
BnaC06g13270D	C06	17213967	39032
BnaC06g13280D	C06	17213967	39033
Bo6rg064790.1	C06	17217295	39034
Bo6rg064800.1	C06	17222070	39035
Bo6rg064810.1	C06	17222362	39036
Bo6rg064820.1	C06	17224897	39037
Bo6rg064830.1	C06	17248573	39038
Bo6rg064840.1	C06	17263878	39039
Bo6rg064850.1	C06	17275754	39040
Bo6rg064860.1	C06	17282255	39041
Bo6rg064870.1	C06	17283787	39042
Bo6rg064880.1	C06	17289573	39043
Bo6rg064890.1	C06	17293807	39044
BnaC06g13360D	C06	17294046	39045
BnaC06g13390D	C06	17299441	39046
Bo6rg064900.1	C06	17311355	39047
Bo6rg064910.1	C06	17313327	39048
Bo6rg064920.1	C06	17323087	39049
Bo6rg064930.1	C06	17334810	39050
Bo6rg064940.1	C06	17337981	39051
Bo6rg064950.1	C06	17343004	39052
Bo6rg064960.1	C06	17345615	39053
Bo6rg064970.1	C06	17358491	39054
Bo6rg064980.1	C06	17362169	39055
Bo6rg064990.1	C06	17367189	39056
Bo6rg065000.1	C06	17372322	39057
Bo6rg065010.1	C06	17378014	39058
Bo6rg065020.1	C06	17382473	39059
Bo6rg065030.1	C06	17387297	39060
Bo6rg065040.1	C06	17388655	39061
Bo6rg065050.1	C06	17393293	39062
Bo6rg065060.1	C06	17405709	39063
Bo6rg065070.1	C06	17411020	39064
Bo6rg065080.1	C06	17413275	39065
Bo6rg065090.1	C06	17417823	39066
Bo6rg065100.1	C06	17422990	39067
Bo6rg065110.1	C06	17429096	39068
Bo6rg065120.1	C06	17447748	39069
Bo6rg065130.1	C06	17450308	39070
Bo6rg065140.1	C06	17485018	39071
Bo6rg065150.1	C06	17495823	39072
Bo6rg065160.1	C06	17499264	39073
Bo6rg065170.1	C06	17513039	39074
Bo6rg065180.1	C06	17518862	39075
Bo6rg065190.1	C06	17528491	39076
Bo6rg065200.1	C06	17586282	39077
Bo6rg065210.1	C06	17592781	39078
Bo6rg065220.1	C06	17611939	39079
Bo6rg065230.1	C06	17629888	39080
Bo6rg065240.1	C06	17631572	39081
BnaC06g13500D	C06	17632768	39082
BnaC06g13510D	C06	17632768	39083
Bo6rg065250.1	C06	17640280	39084
BnaC06g13530D	C06	17645314	39085
Bo6rg065260.1	C06	17667276	39086
Bo6rg065270.1	C06	17673466	39087
Bo6rg065280.1	C06	17706450	39088
Bo6rg065290.1	C06	17707225	39089
Bo6rg065300.1	C06	17719631	39090
Bo6rg066300.1	C06	17753306	39091
Bo6rg066310.1	C06	17780304	39092
Bo6rg066320.1	C06	17799719	39093
Bo6rg066330.1	C06	17806343	39094
Bo6rg066340.1	C06	17807807	39095
Bo6rg066350.1	C06	17812793	39096
Bo6rg066360.1	C06	17830221	39097
Bo6rg066370.1	C06	17834357	39098
Bo6rg066380.1	C06	17838402	39099
Bo6rg066390.1	C06	17848754	39100
Bo6rg066400.1	C06	17854250	39101
Bo6rg066410.1	C06	17868306	39102
Bo6rg066420.1	C06	17875810	39103
Bo6rg066430.1	C06	17888002	39104
Bo6rg066440.1	C06	17894545	39105
Bo6rg066450.1	C06	17900550	39106
BnaC06g13710D	C06	17903433	39107
Bo6rg066460.1	C06	17903433	39108
Bo6rg066470.1	C06	17914641	39109
Bo6rg066480.1	C06	17920140	39110
Bo6rg066490.1	C06	17933637	39111
Bo6rg066500.1	C06	17945518	39112
Bo6rg066510.1	C06	17948550	39113
Bo6rg066520.1	C06	17968995	39114
Bo6rg066530.1	C06	17970661	39115
Bo6rg066540.1	C06	17971493	39116
Bo6rg066550.1	C06	17974220	39117
Bo6rg066560.1	C06	17978031	39118
Bo6rg066570.1	C06	17984076	39119
Bo6rg066580.1	C06	18014680	39120
BnaC06g13790D	C06	18015895	39121
Bo6rg066590.1	C06	18023659	39122
Bo6rg066600.1	C06	18027738	39123
Bo6rg066610.1	C06	18029767	39124
Bo6rg066620.1	C06	18033083	39125
Bo6rg066630.1	C06	18039455	39126
Bo6rg066640.1	C06	18044477	39127
Bo6rg066650.1	C06	18047837	39128
Bo6rg066660.1	C06	18055105	39129
Bo6rg066670.1	C06	18074884	39130
Bo6rg066680.1	C06	18079866	39131
Bo6rg066690.1	C06	18085695	39132
BnaC06g13890D	C06	18087753	39133
BnaC06g13900D	C06	18088474	39134
Bo6rg066700.1	C06	18092950	39135
Bo6rg066710.1	C06	18095683	39136
Bo6rg066720.1	C06	18112639	39137
Bo6rg066730.1	C06	18117861	39138
Bo6rg066740.1	C06	18120673	39139
Bo6rg066750.1	C06	18122069	39140
Bo6rg066760.1	C06	18129801	39141
Bo6rg066770.1	C06	18131960	39142
Bo6rg066780.1	C06	18147245	39143
Bo6rg066790.1	C06	18152779	39144
BnaC06g14010D	C06	18158475	39145
Bo6rg066800.1	C06	18158502	39146
Bo6rg066810.1	C06	18172153	39147
Bo6rg066820.1	C06	18200575	39148
Bo6rg066830.1	C06	18211901	39149
Bo6rg066840.1	C06	18230627	39150
Bo6rg066850.1	C06	18237777	39151
Bo6rg066860.1	C06	18240961	39152
Bo6rg066870.1	C06	18248883	39153
Bo6rg066880.1	C06	18263936	39154
Bo6rg066890.1	C06	18266462	39155
Bo6rg066900.1	C06	18277291	39156
Bo6rg066910.1	C06	18280742	39157
BnaC06g14120D	C06	18293688	39158
Bo6rg066920.1	C06	18302950	39159
BnaC06g14140D	C06	18307397	39160
Bo6rg066930.1	C06	18310028	39161
Bo6rg066940.1	C06	18323976	39162
Bo6rg066950.1	C06	18324922	39163
Bo6rg066960.1	C06	18336813	39164
BnaC06g14180D	C06	18339409	39165
Bo6rg066970.1	C06	18352872	39166
Bo6rg066980.1	C06	18357072	39167
Bo6rg066990.1	C06	18364438	39168
Bo6rg067000.1	C06	18386638	39169
Bo6rg067010.1	C06	18394684	39170
Bo6rg067020.1	C06	18406031	39171
BnaC06g14290D	C06	18418175	39172
Bo6rg067030.1	C06	18418189	39173
Bo6rg067040.1	C06	18422499	39174
Bo6rg067050.1	C06	18435549	39175
Bo6rg067060.1	C06	18439556	39176
Bo6rg067070.1	C06	18463307	39177
Bo6rg067080.1	C06	18474706	39178
BnaC06g14350D	C06	18481855	39179
Bo6rg067090.1	C06	18486580	39180
Bo6rg067100.1	C06	18491102	39181
Bo6rg067110.1	C06	18498253	39182
Bo6rg067120.1	C06	18501098	39183
Bo6rg067130.1	C06	18503977	39184
Bo6rg067140.1	C06	18507183	39185
Bo6rg067150.1	C06	18513861	39186
Bo6rg067160.1	C06	18536920	39187
Bo6rg067170.1	C06	18540618	39188
Bo6rg067180.1	C06	18546067	39189
Bo6rg067190.1	C06	18552469	39190
BnaC06g14470D	C06	18573682	39191
Bo6rg067200.1	C06	18575591	39192
Bo6rg067210.1	C06	18577928	39193
Bo6rg067220.1	C06	18593350	39194
Bo6rg067230.1	C06	18609404	39195
Bo6rg067240.1	C06	18620324	39196
Bo6rg067250.1	C06	18624142	39197
Bo6rg067260.1	C06	18655693	39198
Bo6rg067270.1	C06	18661619	39199
Bo6rg067280.1	C06	18664396	39200
Bo6rg067290.1	C06	18676081	39201
Bo6rg067300.1	C06	18713662	39202
Bo6rg067310.1	C06	18717861	39203
Bo6rg067320.1	C06	18721170	39204
Bo6rg067330.1	C06	18723529	39205
BnaC06g14600D	C06	18727086	39206
Bo6rg067340.1	C06	18745964	39207
BnaC06g14620D	C06	18746534	39208
Bo6rg067350.1	C06	18747400	39209
Bo6rg067360.1	C06	18750237	39210
Bo6rg067370.1	C06	18755163	39211
BnaC06g14650D	C06	18757679	39212
Bo6rg067380.1	C06	18784839	39213
Bo6rg067390.1	C06	18796233	39214
BnaC06g14680D	C06	18801169	39215
BnaC06g14690D	C06	18801169	39216
BnaC06g14700D	C06	18801169	39217
Bo6rg067400.1	C06	18801262	39218
Bo6rg067410.1	C06	18807605	39219
Bo6rg067420.1	C06	18810674	39220
Bo6rg067430.1	C06	18815599	39221
Bo6rg067440.1	C06	18818447	39222
Bo6rg067450.1	C06	18825928	39223
Bo6rg067460.1	C06	18831665	39224
BnaC06g14730D	C06	18832657	39225
Bo6rg067470.1	C06	18839763	39226
Bo6rg067480.1	C06	18871304	39227
Bo6rg067490.1	C06	18879468	39228
Bo6rg067500.1	C06	18889100	39229
Bo6rg067510.1	C06	18890820	39230
Bo6rg067520.1	C06	18893760	39231
Bo6rg067530.1	C06	18894803	39232
Bo6rg067540.1	C06	18901798	39233
Bo6rg067550.1	C06	18904800	39234
Bo6rg067560.1	C06	18940669	39235
BnaC06g14850D	C06	18945296	39236
Bo6rg067570.1	C06	18945296	39237
Bo6rg067580.1	C06	18954112	39238
Bo6rg067590.1	C06	18954848	39239
Bo6rg067600.1	C06	18960313	39240
BnaC06g14900D	C06	18961945	39241
BnaC06g14910D	C06	18961945	39242
Bo6rg067610.1	C06	18961945	39243
Bo6rg067620.1	C06	18979236	39244
Bo6rg067630.1	C06	18980880	39245
Bo6rg067640.1	C06	19005723	39246
BnaC06g14950D	C06	19006626	39247
Bo6rg067650.1	C06	19008154	39248
Bo6rg067660.1	C06	19010293	39249
Bo6rg067670.1	C06	19014787	39250
Bo6rg067680.1	C06	19016345	39251
Bo6rg067690.1	C06	19049351	39252
Bo6rg067700.1	C06	19052948	39253
Bo6rg067710.1	C06	19061996	39254
Bo6rg067720.1	C06	19070094	39255
Bo6rg067730.1	C06	19090225	39256
Bo6rg067740.1	C06	19105530	39257
Bo6rg067750.1	C06	19110212	39258
Bo6rg067760.1	C06	19114932	39259
Bo6rg067770.1	C06	19128437	39260
Bo6rg067780.1	C06	19134627	39261
Bo6rg067790.1	C06	19140924	39262
Bo6rg067800.1	C06	19156864	39263
Bo6rg067810.1	C06	19168931	39264
Bo6rg067820.1	C06	19172221	39265
Bo6rg067830.1	C06	19176794	39266
Bo6rg067840.1	C06	19180692	39267
Bo6rg067850.1	C06	19189370	39268
Bo6rg067860.1	C06	19190049	39269
BnaC06g15090D	C06	19196094	39270
Bo6rg067870.1	C06	19196094	39271
Bo6rg067880.1	C06	19203820	39272
Bo6rg067890.1	C06	19212991	39273
Bo6rg067900.1	C06	19223883	39274
Bo6rg067910.1	C06	19259992	39275
Bo6rg067920.1	C06	19275798	39276
Bo6rg067930.1	C06	19278558	39277
Bo6rg067940.1	C06	19280092	39278
Bo6rg067950.1	C06	19287733	39279
Bo6rg067960.1	C06	19292400	39280
BnaC06g15160D	C06	19297058	39281
BnaC06g15170D	C06	19297058	39282
BnaC06g15180D	C06	19297058	39283
Bo6rg067970.1	C06	19297483	39284
Bo6rg067980.1	C06	19298833	39285
Bo6rg067990.1	C06	19304317	39286
Bo6rg068000.1	C06	19307423	39287
BnaC06g15230D	C06	19309816	39288
Bo6rg068010.1	C06	19310748	39289
Bo6rg068020.1	C06	19313996	39290
Bo6rg068030.1	C06	19331875	39291
Bo6rg068040.1	C06	19340243	39292
BnaC06g15250D	C06	19360232	39293
Bo6rg068050.1	C06	19361000	39294
Bo6rg068060.1	C06	19364229	39295
Bo6rg068070.1	C06	19370706	39296
Bo6rg068080.1	C06	19373085	39297
Bo6rg068090.1	C06	19394289	39298
Bo6rg068100.1	C06	19395799	39299
BnaC06g15310D	C06	19397748	39300
Bo6rg068110.1	C06	19400759	39301
Bo6rg068120.1	C06	19412319	39302
Bo6rg068130.1	C06	19421545	39303
Bo6rg068140.1	C06	19423019	39304
Bo6rg068150.1	C06	19427785	39305
Bo6rg068160.1	C06	19429559	39306
Bo6rg068170.1	C06	19437782	39307
Bo6rg068180.1	C06	19442467	39308
Bo6rg068190.1	C06	19442753	39309
Bo6rg068200.1	C06	19448093	39310
Bo6rg068210.1	C06	19450280	39311
Bo6rg068220.1	C06	19454633	39312
Bo6rg068230.1	C06	19467888	39313
Bo6rg068240.1	C06	19475051	39314
Bo6rg068250.1	C06	19477590	39315
Bo6rg068260.1	C06	19503448	39316
Bo6rg068270.1	C06	19523519	39317
Bo6rg068280.1	C06	19531419	39318
Bo6rg068290.1	C06	19537935	39319
Bo6rg068300.1	C06	19556311	39320
Bo6rg068310.1	C06	19562482	39321
Bo6rg068320.1	C06	19580870	39322
Bo6rg068330.1	C06	19590773	39323
Bo6rg068340.1	C06	19598161	39324
Bo6rg068350.1	C06	19600787	39325
Bo6rg068360.1	C06	19603074	39326
Bo6rg068370.1	C06	19610392	39327
BnaC06g15510D	C06	19611935	39328
Bo6rg068380.1	C06	19613401	39329
Bo6rg068390.1	C06	19672391	39330
Bo6rg068400.1	C06	19676680	39331
Bo6rg068410.1	C06	19690084	39332
Bo6rg068420.1	C06	19693878	39333
Bo6rg068430.1	C06	19708434	39334
Bo6rg068440.1	C06	19720814	39335
Bo6rg068450.1	C06	19735754	39336
Bo6rg068460.1	C06	19739160	39337
Bo6rg068470.1	C06	19743849	39338
Bo6rg068480.1	C06	19754658	39339
BnaC06g15580D	C06	19757807	39340
Bo6rg068490.1	C06	19757909	39341
Bo6rg068500.1	C06	19796989	39342
Bo6rg068510.1	C06	19807519	39343
Bo6rg068520.1	C06	19816238	39344
Bo6rg068530.1	C06	19821062	39345
BnaC06g15630D	C06	19822106	39346
BnaC06g15640D	C06	19822106	39347
Bo6rg068540.1	C06	19827604	39348
Bo6rg068550.1	C06	19846607	39349
Bo6rg068560.1	C06	19868155	39350
Bo6rg068570.1	C06	19870667	39351
Bo6rg069570.1	C06	19881826	39352
Bo6rg069580.1	C06	19894654	39353
Bo6rg069590.1	C06	19897849	39354
Bo6rg069600.1	C06	19904736	39355
Bo6rg069610.1	C06	19906486	39356
Bo6rg069620.1	C06	19941971	39357
Bo6rg069630.1	C06	19954785	39358
Bo6rg069640.1	C06	19957679	39359
Bo6rg069650.1	C06	19991565	39360
Bo6rg069660.1	C06	19996287	39361
Bo6rg069670.1	C06	19999130	39362
Bo6rg069680.1	C06	20003025	39363
Bo6rg069690.1	C06	20026799	39364
Bo6rg069700.1	C06	20053536	39365
Bo6rg069710.1	C06	20064724	39366
Bo6rg069720.1	C06	20065509	39367
Bo6rg069730.1	C06	20075529	39368
Bo6rg069740.1	C06	20080860	39369
Bo6rg069750.1	C06	20083235	39370
Bo6rg069760.1	C06	20085684	39371
Bo6rg069770.1	C06	20086099	39372
Bo6rg069780.1	C06	20087666	39373
Bo6rg069790.1	C06	20091773	39374
Bo6rg069800.1	C06	20104778	39375
Bo6rg069810.1	C06	20131205	39376
Bo6rg069820.1	C06	20138631	39377
Bo6rg069830.1	C06	20153890	39378
Bo6rg069840.1	C06	20159496	39379
Bo6rg069850.1	C06	20189768	39380
Bo6rg069860.1	C06	20195008	39381
Bo6rg069870.1	C06	20200528	39382
Bo6rg069880.1	C06	20210057	39383
Bo6rg069890.1	C06	20212811	39384
Bo6rg069900.1	C06	20247355	39385
Bo6rg069910.1	C06	20251905	39386
Bo6rg069920.1	C06	20261242	39387
Bo6rg069930.1	C06	20264717	39388
Bo6rg069940.1	C06	20271381	39389
BnaC06g15770D	C06	20274726	39390
Bo6rg069950.1	C06	20274798	39391
Bo6rg069960.1	C06	20279950	39392
Bo6rg069970.1	C06	20282889	39393
Bo6rg069980.1	C06	20296137	39394
Bo6rg069990.1	C06	20301106	39395
Bo6rg070000.1	C06	20302482	39396
Bo6rg070010.1	C06	20303047	39397
Bo6rg070020.1	C06	20310026	39398
Bo6rg070030.1	C06	20311733	39399
Bo6rg070040.1	C06	20314263	39400
Bo6rg070050.1	C06	20325980	39401
Bo6rg070060.1	C06	20337821	39402
BnaC06g15860D	C06	20338998	39403
BnaC06g15870D	C06	20338998	39404
Bo6rg071060.1	C06	20364994	39405
Bo6rg071070.1	C06	20367164	39406
Bo6rg071080.1	C06	20372326	39407
Bo6rg071090.1	C06	20375148	39408
BnaC06g15900D	C06	20376164	39409
Bo6rg071100.1	C06	20390758	39410
Bo6rg071110.1	C06	20423543	39411
Bo6rg071120.1	C06	20439330	39412
Bo6rg071130.1	C06	20445007	39413
Bo6rg071140.1	C06	20446496	39414
Bo6rg071150.1	C06	20448931	39415
BnaC06g15960D	C06	20451861	39416
Bo6rg071160.1	C06	20453508	39417
Bo6rg071170.1	C06	20454410	39418
Bo6rg071180.1	C06	20455085	39419
Bo6rg071190.1	C06	20457409	39420
Bo6rg072190.1	C06	20471940	39421
Bo6rg072200.1	C06	20488264	39422
Bo6rg072210.1	C06	20496998	39423
Bo6rg072220.1	C06	20503211	39424
Bo6rg072230.1	C06	20518571	39425
Bo6rg072240.1	C06	20522873	39426
Bo6rg072250.1	C06	20525462	39427
Bo6rg072260.1	C06	20535228	39428
Bo6rg072270.1	C06	20546429	39429
Bo6rg072280.1	C06	20572206	39430
BnaC06g16050D	C06	20572993	39431
Bo6rg072290.1	C06	20578438	39432
Bo6rg072300.1	C06	20598342	39433
Bo6rg072310.1	C06	20606095	39434
Bo6rg072320.1	C06	20609707	39435
Bo6rg072330.1	C06	20616091	39436
Bo6rg072340.1	C06	20631732	39437
Bo6rg072350.1	C06	20634209	39438
Bo6rg072360.1	C06	20636369	39439
Bo6rg072370.1	C06	20643569	39440
Bo6rg072380.1	C06	20646704	39441
Bo6rg072390.1	C06	20650826	39442
Bo6rg072400.1	C06	20652553	39443
Bo6rg072410.1	C06	20656282	39444
Bo6rg072420.1	C06	20661762	39445
Bo6rg072430.1	C06	20664922	39446
Bo6rg072440.1	C06	20672359	39447
Bo6rg072450.1	C06	20677393	39448
Bo6rg072460.1	C06	20705875	39449
Bo6rg072470.1	C06	20729556	39450
Bo6rg072480.1	C06	20734526	39451
Bo6rg072490.1	C06	20736781	39452
Bo6rg072500.1	C06	20753174	39453
Bo6rg072510.1	C06	20760231	39454
Bo6rg072520.1	C06	20776567	39455
Bo6rg072530.1	C06	20793754	39456
Bo6rg072540.1	C06	20795344	39457
Bo6rg072550.1	C06	20800993	39458
Bo6rg072560.1	C06	20815539	39459
Bo6rg072570.1	C06	20825912	39460
Bo6rg072580.1	C06	20830762	39461
Bo6rg072590.1	C06	20845134	39462
Bo6rg072600.1	C06	20849167	39463
Bo6rg072610.1	C06	20870415	39464
Bo6rg072620.1	C06	20874319	39465
Bo6rg072630.1	C06	20878242	39466
Bo6rg072640.1	C06	20881607	39467
Bo6rg072650.1	C06	20894802	39468
Bo6rg072660.1	C06	20901013	39469
Bo6rg072670.1	C06	20914072	39470
Bo6rg072680.1	C06	20925187	39471
Bo6rg072690.1	C06	20928280	39472
Bo6rg072700.1	C06	20935305	39473
Bo6rg072710.1	C06	20937312	39474
Bo6rg072720.1	C06	20939547	39475
Bo6rg072730.1	C06	20943979	39476
Bo6rg072740.1	C06	20947673	39477
Bo6rg072750.1	C06	20953257	39478
Bo6rg072760.1	C06	20966282	39479
Bo6rg072770.1	C06	20974196	39480
Bo6rg072780.1	C06	20979389	39481
Bo6rg072790.1	C06	20987397	39482
Bo6rg072800.1	C06	21003517	39483
Bo6rg072810.1	C06	21005714	39484
Bo6rg072820.1	C06	21007226	39485
Bo6rg072830.1	C06	21030190	39486
Bo6rg072840.1	C06	21036213	39487
Bo6rg072850.1	C06	21044735	39488
Bo6rg072860.1	C06	21046518	39489
Bo6rg072870.1	C06	21047903	39490
Bo6rg072880.1	C06	21055201	39491
BnaC06g12370D	C06	21071474	39492
Bo6rg072890.1	C06	21102744	39493
Bo6rg072900.1	C06	21111033	39494
Bo6rg072910.1	C06	21114413	39495
Bo6rg072920.1	C06	21119421	39496
Bo6rg072930.1	C06	21120259	39497
Bo6rg072940.1	C06	21154019	39498
Bo6rg072950.1	C06	21162501	39499
Bo6rg072960.1	C06	21168793	39500
Bo6rg072970.1	C06	21203994	39501
Bo6rg072980.1	C06	21205999	39502
Bo6rg072990.1	C06	21253532	39503
Bo6rg073000.1	C06	21262830	39504
Bo6rg073010.1	C06	21277226	39505
Bo6rg073020.1	C06	21283272	39506
Bo6rg073030.1	C06	21284740	39507
Bo6rg073040.1	C06	21288862	39508
Bo6rg073050.1	C06	21293360	39509
Bo6rg073060.1	C06	21297645	39510
Bo6rg073070.1	C06	21302186	39511
Bo6rg073080.1	C06	21304389	39512
Bo6rg073090.1	C06	21313450	39513
Bo6rg073100.1	C06	21323210	39514
Bo6rg073110.1	C06	21337633	39515
Bo6rg073120.1	C06	21348138	39516
Bo6rg073130.1	C06	21374208	39517
Bo6rg073140.1	C06	21383560	39518
Bo6rg073150.1	C06	21386711	39519
Bo6rg073160.1	C06	21392282	39520
Bo6rg073170.1	C06	21394160	39521
Bo6rg073180.1	C06	21396125	39522
Bo6rg073190.1	C06	21397670	39523
BnaC06g16110D	C06	21400868	39524
Bo6rg073200.1	C06	21419580	39525
Bo6rg073210.1	C06	21420639	39526
Bo6rg073220.1	C06	21427542	39527
Bo6rg073230.1	C06	21430121	39528
Bo6rg073240.1	C06	21447464	39529
Bo6rg073250.1	C06	21451745	39530
Bo6rg073260.1	C06	21453721	39531
BnaC06g16170D	C06	21455266	39532
Bo6rg073270.1	C06	21460336	39533
